,mora,atraso,vivienda,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,zona,clasif_sbs,nivel_educ
316,0,0,1,29,5209,22.0,12,2856.0,2412.7,716.17,204,Lima,0,2
317,0,0,2,32,4410,3.0,12,2117.29,121543.40,16776.77,211,Ica,0,2
318,0,0,2,34,5056,17.0,0,5400.0,12080.22,0.0,246,Lima,0,3
319,0,0,1,26,4848,3.0,12,1522.87,1700.0,3573.02,188,Lima,0,2
320,0,25,2,42,3463,22.0,11,2032.17,3000.0,4068.19,204,Puno,1,2
321,0,0,1,27,5026,50.0,12,1189.13,13984.88,1286.45,190,Callao,0,2
322,0,0,2,37,4417,3.0,12,700.0,121543.40,3779.23,194,Piura,0,0
323,0,0,2,33,3950,30.0,3,1161.0,3555.0,469.99,221,Lambayeque,1,3
324,0,0,1,43,4874,15.0,12,2500.0,913.11,637.46,197,Callao,0,2
325,0,3,1,55,5574,55.0,12,2500.0,4818.07,7750.85,211,Lima,0,2
326,0,0,2,41,9684,44.0,7,9520.0,14218.41,0.0,224,Lima,0,3
327,0,0,2,30,5056,21.0,12,2208.0,756.0,1043.14,211,Lima,1,2
328,0,2,1,44,13183,37.0,12,1451.0,1245.06,2269.58,188,Lima,0,3
329,0,0,0,38,5117,40.0,12,6935.0,9043.89,3668.67,177,La Libertad,1,3
330,0,2,2,35,7186,3.0,10,1400.0,9366.44,7129.56,191,La Libertad,1,2
331,0,0,1,25,4660,26.0,12,1200.0,1800.0,403.91,188,Lima,0,2
332,0,0,2,30,6059,3.0,12,4061.0,29254.29,0.0,223,Lima,2,2
333,0,2,1,29,5148,3.0,12,866.39,1885.0,4191.06,183,Lambayeque,2,3
334,0,0,1,65,6090,3.0,12,2100.0,121543.40,0.0,230,La Libertad,0,1
335,0,9,1,31,4113,15.0,1,5500.0,7773.53,0.0,214,Lima,1,3
336,0,0,2,43,6335,3.0,0,123.7,16800.0,1577.99,172,La Libertad,0,0
337,0,0,2,60,5666,19.0,12,3200.0,121543.40,0.0,230,Callao,0,2
338,0,2,2,40,5087,3.0,12,1500.0,121543.40,385.85,194,La Libertad,0,2
339,0,0,1,37,5666,22.0,12,1600.0,3371.61,0.0,190,Arequipa,1,3
340,0,0,2,29,3840,16.0,12,2300.0,5070.0,1852.24,211,Junin,0,2
341,0,2,1,32,5360,3.0,12,1300.0,121543.40,1638.17,175,Lima,0,2
342,0,31,1,32,3626,3.0,12,1500.0,6820.75,885.84,185,Arequipa,2,3
343,0,0,1,37,6456,10.0,10,2100.0,9050.0,3283.83,213,Lima,0,2
344,0,2,1,27,6670,63.0,12,4389.0,5307.75,0.0,186,Ica,3,2
345,0,23,1,46,5786,65.0,12,3700.0,8164.4,778.02,205,Lima,4,3
346,0,2,1,32,4873,3.0,12,2000.74,19244.14,4245.13,180,Lima,0,2
347,0,0,2,38,6609,3.0,12,1100.0,121543.40,6386.31,196,Ica,0,2
348,0,0,2,30,4448,3.0,10,4500.0,4189.41,0.0,219,Lima,1,3
349,0,0,2,28,4233,20.0,12,2600.0,7395.0,230.5,206,La Libertad,0,3
350,0,0,1,27,3589,3.0,12,7230.88,121543.40,22391.02,186,Arequipa,0,2
351,0,11,1,32,4052,3.0,3,6800.0,15134.6,0.0,200,Lima,1,3
352,0,0,1,30,4264,32.0,12,1916.59,3840.45,6021.31,200,Lima,2,3
353,0,0,1,23,5148,46.0,12,2800.0,6319.67,7910.63,209,Ucayali,0,3
354,0,0,1,34,4721,3.0,12,2800.0,13026.16,5478.88,194,Callao,1,2
355,0,4,1,29,4843,3.0,12,1600.0,2500.0,1196.11,180,Lima,0,2
356,0,0,2,49,3717,3.0,12,1010.42,4487.62,1216.77,199,Lima,0,2
357,0,0,1,29,4751,22.0,12,5384.0,868.6,2000.0,192,Cajamarca,0,2
358,0,8,1,29,4874,54.0,12,2100.0,10991.84,0.0,214,Lima,0,3
359,0,32,1,32,6304,3.0,0,4000.0,10290.7,57094.38,194,Lima,1,3
360,0,2,2,34,6425,13.0,12,1113.58,121543.40,2922.89,206,Lima,0,0
361,0,0,1,49,5360,3.0,12,2184.26,3250.0,1172.95,235,Lima,0,2
362,0,2,2,32,4002,3.0,12,482.96,1915.74,0.0,207,Junin,1,3
363,0,55,1,27,4598,31.0,12,5000.0,47.4,64.59,203,Lima,0,2
364,0,0,1,35,8192,3.0,12,9052.8,121543.40,0.0,194,Ica,1,2
365,0,2,2,51,9012,89.0,0,6500.0,999.5,9302.35,224,Junin,0,3
366,0,0,1,26,5421,11.0,12,2425.95,189.28,140.69,199,Lima,0,3
367,0,2,2,29,6031,3.0,12,1800.0,3805.45,0.0,199,La Libertad,2,2
368,0,24,1,28,3779,23.0,3,3885.0,20289.07,1194.38,174,La Libertad,0,3
369,0,2,1,41,5046,3.0,12,2497.3,11850.94,1012.62,180,Lima,0,2
370,0,24,1,39,4255,12.0,12,769.27,2580.65,4431.6,197,Lima,0,3
371,0,0,2,52,12726,86.0,4,2100.0,30481.64,20.88,224,Callao,0,3
372,0,0,1,25,4233,3.0,7,3000.0,121543.40,0.0,206,Lima,0,3
373,0,0,1,32,3635,5.0,12,1124.85,1600.0,1728.57,194,Lima,0,2
374,0,24,1,63,5605,3.0,12,1500.0,18628.1,0.0,196,Lima,1,2
375,0,0,2,41,4175,3.0,12,1800.0,121543.40,2257.18,205,Cuzco,0,3
376,0,0,1,33,8922,86.0,12,7195.55,29252.26,310.55,196,Callao,0,3
377,0,0,1,22,4570,34.0,11,800.0,3917.57,0.0,178,Lima,0,3
378,0,23,1,28,4113,37.0,12,800.0,10690.79,65.81,173,Lima,1,0
379,0,28,1,23,3809,3.0,12,2800.0,121543.40,2049.88,190,Lima,1,3
380,0,0,2,26,4629,10.0,12,1141.88,1470.0,1097.1,196,Lima,0,3
381,0,0,1,25,3895,7.0,12,915.4,1700.0,4317.68,188,Piura,0,2
382,0,0,1,30,5544,27.0,0,4080.0,1935.07,0.0,199,Cuzco,0,3
383,0,0,1,58,12484,91.0,3,3749.0,1710.15,2479.23,199,Lima,0,3
384,0,0,1,26,4660,9.0,12,7528.0,121543.40,25.6,194,Cajamarca,0,3
385,0,0,1,46,3461,3.0,6,8300.0,121543.40,0.0,212,Lima,0,3
386,0,0,1,32,6456,20.0,12,2100.0,537.42,179.19,172,La Libertad,0,2
387,0,0,1,27,4964,40.0,12,3550.0,2680.0,0.0,208,Ica,0,3
388,0,1,1,30,4264,3.0,12,7185.04,121543.40,4577.83,200,Huanuco,0,3
389,0,0,1,59,11965,3.0,12,1100.0,121543.40,159.16,192,Lima,0,2
390,0,2,1,47,6031,3.0,7,14000.0,37182.0,0.0,200,Lima,0,3
391,0,21,1,29,5270,54.0,12,2000.0,4022.5,0.0,187,Lambayeque,1,3
392,0,0,1,25,4417,22.0,12,6450.0,3900.0,12732.09,194,Ancash,0,3
393,0,1,1,36,4570,3.0,12,595.94,5001.33,1445.01,177,Lima,0,2
394,0,3,1,46,5878,3.0,9,6600.0,11515.0,19938.39,219,Lima,2,3
395,0,1,1,28,3359,3.0,12,1412.49,7902.02,0.0,199,Lima,4,2
396,0,0,1,35,3868,3.0,12,2950.0,121543.40,2552.44,195,Callao,0,3
397,0,0,1,25,4874,3.0,12,2500.0,121543.40,2346.29,194,Lima,0,3
398,0,0,1,32,4721,3.0,12,2850.0,1008.08,0.0,192,Cajamarca,1,2
399,0,7,1,35,5056,60.0,12,3600.0,4883.28,2292.39,188,Junin,1,3
400,0,0,1,27,4721,11.0,12,4180.0,824.02,177.65,219,Lima,0,3
401,0,0,1,22,4904,41.0,12,1400.0,8315.8,8870.82,175,Lima,0,3
402,0,0,1,31,5513,3.0,12,2000.0,4025.58,0.0,215,Lima,1,3
403,0,0,2,36,6913,3.0,12,2120.0,121543.40,3936.39,213,Ancash,0,2
404,0,0,1,31,4904,9.0,12,2300.0,9449.9,4002.08,200,Lima,1,3
405,0,0,1,29,4690,61.0,12,2500.0,2984.22,4670.78,200,Lima,4,3
406,0,0,2,31,4874,99.0,12,27718.0,49994.16,1647.89,219,Ica,1,3
407,0,2,2,40,6000,59.0,0,27214.0,121543.4,0.0,218,Lima,1,3
408,0,11,1,39,4448,36.0,12,2200.0,506.23,9282.62,192,Lambayeque,1,2
409,0,21,2,32,5560,45.0,12,2721.47,121543.40,7771.35,211,Loreto,2,2
410,0,0,1,24,4264,16.0,12,2800.0,4600.0,6195.27,181,Arequipa,0,3
411,0,24,2,48,5391,46.0,12,5953.0,21912.44,2527.25,212,Lima,0,3
412,0,0,1,39,10900,65.0,7,2693.13,7129.24,1080.15,202,Lima,1,3
413,0,0,1,24,4721,31.0,12,2100.0,3183.36,1402.58,200,Lima,0,3
414,0,0,1,39,3656,7.0,12,1070.83,500.0,3737.65,177,Lima,0,2
415,0,25,1,32,4386,40.0,12,1173.6,8936.11,0.0,177,Lima,1,2
416,0,0,1,41,4904,3.0,12,1500.0,121543.40,0.0,190,Lima,0,3
417,0,0,2,32,5725,37.0,12,5203.0,7985.34,2274.51,223,Lima,1,3
418,0,0,1,32,4200,3.0,12,2901.19,121543.40,0.0,213,Junin,0,1
419,0,0,1,37,4205,3.0,12,3500.0,121543.40,0.0,202,Lima,0,3
420,0,0,1,37,4205,3.0,12,3500.0,121543.40,0.0,202,Lima,0,3
421,0,1,1,40,3991,12.0,12,1250.0,500.0,3198.66,180,Arequipa,0,2
422,0,2,1,35,6731,51.0,12,2000.0,121543.40,0.0,207,Cajamarca,0,3
423,0,0,2,54,7520,83.0,12,10046.0,30740.74,3817.64,218,Lima,1,3
424,0,51,1,40,6243,55.0,12,2500.0,2630.99,0.0,197,Lambayeque,2,2
425,0,51,1,40,6243,55.0,12,2500.0,2630.99,0.0,197,Lambayeque,2,2
426,0,0,2,29,4570,27.0,12,3500.0,15534.18,1569.26,238,Lima,1,3
427,0,0,1,31,6731,3.0,12,1554.85,4812.0,1111.07,177,Lima,0,2
428,0,0,2,34,8162,43.0,12,1391.4,3000.0,1941.97,198,La Libertad,0,2
429,0,0,2,45,3987,3.0,12,763.55,121543.40,2708.81,231,Junin,0,3
430,0,5,1,29,4233,37.0,12,2400.0,10.69,2994.27,214,Lima,1,3
431,0,2,1,31,4751,3.0,12,4500.0,121543.40,1342.65,212,Callao,0,3
432,0,0,0,55,4251,3.0,12,2372.72,121543.40,5841.2,197,Junin,0,2
433,0,2,1,27,5909,20.0,12,2561.45,5754.89,0.0,187,Lima,2,3
434,0,0,2,46,4083,22.0,12,15600.0,2119.54,7216.9,236,Lima,0,3
435,0,0,1,24,6456,19.0,12,2100.0,2260.0,629.66,206,Callao,0,2
436,0,0,2,30,4629,36.0,12,3337.2,7700.0,951.32,233,Lima,0,3
437,0,0,1,40,3352,3.0,12,2005.0,12280.0,1275.34,181,Lambayeque,1,3
438,0,0,1,25,4509,3.0,12,5200.0,1465.81,0.0,194,Cajamarca,1,3
439,0,0,1,45,3527,10.0,12,858.88,500.0,4155.88,180,Lima,0,2
440,0,0,1,46,4874,9.0,12,1700.0,121543.40,1726.0,185,Lima,0,2
441,0,0,1,48,6456,90.0,12,30000.0,121543.4,10073.78,197,Lima,0,1
442,0,1,2,63,10108,3.0,12,30000.0,121543.40,0.0,213,Lima,0,2
443,0,0,2,27,4417,17.0,12,2100.0,2200.0,4021.78,207,Lima,0,3
444,0,8,1,62,6334,3.0,12,7485.57,121543.40,0.0,204,Lima,0,2
445,0,0,1,47,4281,3.0,12,1280.0,10088.0,1630.56,160,Lima,1,2
446,0,2,1,34,4223,8.0,12,2888.87,1656.0,5209.56,213,Cuzco,0,2
447,0,1,1,24,3857,3.0,12,2055.37,750.0,3298.76,173,Lima,0,2
448,0,2,1,31,5452,3.0,12,2200.0,3146.75,8616.62,195,Piura,0,3
449,0,0,1,51,4375,13.0,12,1072.25,2750.0,3541.68,180,Lima,0,2
450,0,0,1,30,5939,45.0,12,3500.0,2330.55,1446.41,200,Lima,0,3
451,0,0,1,32,5421,29.0,12,4000.0,1565.31,16.38,214,Arequipa,0,3
452,0,1,2,43,3930,24.0,12,1288.39,2900.0,4819.81,201,Huanuco,0,2
453,0,0,1,35,4509,37.0,12,9650.0,950.34,3847.54,221,Lima,0,3
454,0,1,2,34,4995,74.0,12,4700.0,2658.33,733.94,214,Lima,1,3
455,0,2,2,28,5402,29.0,12,1893.27,6009.04,70.16,199,Lima,2,2
456,0,26,1,25,4598,17.0,12,2900.0,2965.27,1732.34,213,La Libertad,0,3
457,0,2,1,43,5939,3.0,12,2000.0,772.12,2056.79,193,Junin,3,3
458,0,27,2,32,5666,26.0,12,4238.25,14972.06,4835.81,230,Lima,1,2
459,0,0,1,53,5270,97.0,12,3000.0,1095.2,0.0,193,Loreto,1,3
460,0,2,2,54,4813,3.0,12,1558.02,121543.40,0.0,201,Cuzco,0,2
461,0,0,1,38,4478,29.0,12,13400.0,26100.0,0.0,195,Lima,0,3
462,0,24,1,28,7461,28.0,12,4107.72,3972.78,474.55,194,Callao,0,3
463,0,4,1,25,4629,55.0,12,2100.0,4000.0,9408.58,195,Lima,3,3
464,0,0,1,41,7339,23.0,12,1500.0,507.52,2828.0,187,Lima,0,2
465,0,2,1,29,4428,3.0,12,1179.94,121543.40,0.0,175,Lima,0,2
466,0,0,1,57,4782,24.0,12,1500.0,121543.40,1164.75,204,Cajamarca,0,3
467,0,1,1,28,4174,28.0,12,1760.0,16203.11,6143.87,207,Callao,0,3
468,0,0,2,39,5482,80.0,12,12300.0,786.74,73.39,215,Lima,0,0
469,0,2,2,33,6365,3.0,12,2700.0,121543.40,10316.96,211,Lima,0,2
470,0,21,1,56,14917,108.0,6,22505.0,121543.4,57094.38,226,Moquegua,1,3
471,0,0,2,34,3899,3.0,12,1550.0,770.0,1108.58,191,Ancash,0,2
472,0,0,1,32,3779,1.0,12,3800.0,2000.0,19727.9,212,Lima,0,3
473,0,0,1,32,7735,3.0,12,2500.0,3963.74,3604.02,183,Ica,1,2
474,0,0,1,31,6000,31.0,12,3500.0,2042.95,0.0,185,Lima,1,2
475,0,0,2,46,12514,41.0,12,2800.0,22039.1,4172.47,209,Lima,0,2
476,0,1,2,38,7278,81.0,12,8500.0,706.06,0.0,195,Ancash,0,3
477,0,2,1,32,4858,3.0,12,2058.82,121543.40,9298.31,188,Lima,0,3
478,0,2,1,49,12849,60.0,12,2250.0,590.91,1764.68,200,Ica,0,3
479,0,0,2,31,4386,12.0,12,5396.35,4812.59,642.29,226,Lima,0,3
480,0,0,2,48,5179,16.0,12,1366.0,121543.40,0.5,203,Cajamarca,0,3
481,0,0,1,32,3640,3.0,12,915.94,121543.40,9836.18,195,Ayacucho,0,3
482,0,0,1,48,6059,21.0,12,3800.0,6344.87,4629.86,200,Lima,0,3
483,0,0,1,36,5026,43.0,12,763.29,5257.86,1731.12,175,Callao,0,2
484,0,8,1,27,4874,7.0,12,1500.0,9376.11,2196.33,174,Lima,0,3
485,0,0,1,52,5786,38.0,12,8500.0,70410.0,1727.27,216,Lambayeque,0,2
486,0,0,2,44,6456,92.0,12,19100.0,501.18,0.5,233,Lima,2,2
487,0,3,1,34,5939,3.0,0,8500.0,83005.0,0.5,182,Lima,0,3
488,0,0,1,39,9409,81.0,12,12500.0,1176.51,249.07,168,Lambayeque,0,2
489,0,0,1,24,4205,16.0,12,800.0,2028.36,717.79,192,Junin,0,3
490,0,6,1,34,7400,93.0,12,3250.0,2866.58,105.2,195,Lima,1,3
491,0,0,1,35,7339,71.0,9,7200.0,45989.08,27695.3,216,Lima,0,3
492,0,0,1,25,6090,30.0,12,975.3,14037.04,493.89,170,Lima,0,3
493,0,0,1,28,4935,30.0,12,2500.0,10480.0,884.91,195,Arequipa,0,3
494,0,0,1,24,4386,14.0,12,2446.21,121543.40,0.5,180,Lima,0,2
495,0,0,1,48,6182,3.0,12,2500.0,13938.13,0.5,197,Lima,0,2
496,0,0,2,52,3377,25.0,10,1211.88,2780.0,11243.52,199,Ica,0,2
497,0,0,1,33,3779,10.0,12,2800.0,14304.04,2477.97,212,Lima,0,3
498,0,0,1,27,4751,35.0,12,3800.0,5520.0,1051.87,192,Lima,3,2
499,0,28,1,37,3868,49.0,11,23555.0,33750.0,6454.08,177,Lima,1,3
500,0,6,2,37,7431,89.0,12,5444.0,11956.19,0.5,221,La Libertad,1,3
501,0,0,1,36,3290,3.0,12,3955.98,121543.40,2518.98,194,Lima,0,2
502,0,1,2,33,4721,3.0,12,1800.0,5134.69,0.5,200,Lambayeque,0,3
503,0,28,1,37,5056,25.0,11,2600.0,5045.0,10604.44,194,La Libertad,1,2
504,0,0,2,49,6151,41.0,12,3500.0,7603.41,1391.03,216,Arequipa,0,2
505,0,0,1,30,4310,3.0,12,4490.86,121543.40,0.5,219,La Libertad,0,3
506,0,0,1,35,5817,45.0,12,1415.0,9752.63,914.9,182,Lima,1,3
507,0,31,1,27,5329,55.0,12,1757.0,9286.97,2216.57,202,Lima,2,3
508,0,0,1,33,7796,3.0,12,1200.0,121543.40,4690.8,169,Lima,0,3
509,0,0,1,50,5878,35.0,12,2500.0,121543.40,0.5,212,Lambayeque,0,3
510,0,0,1,25,3708,10.0,12,706.82,2200.0,259.38,196,Lima,0,3
511,0,28,2,32,6031,30.0,12,5254.0,4365.67,946.59,214,Lima,1,3
512,0,0,1,31,4356,16.0,12,1500.0,3330.0,0.5,187,Lima,0,2
513,0,0,2,35,4264,66.0,12,8000.0,42147.6,4295.07,221,Lima,1,3
514,0,2,2,55,5635,121.0,12,10000.0,20000.0,40180.78,200,La Libertad,4,3
515,0,2,1,24,4113,3.0,12,2700.0,4600.0,14092.07,193,Lima,0,3
516,0,2,2,39,4509,116.0,12,10000.0,64674.15,57094.38,235,Lima,1,3
517,0,0,1,48,4113,3.0,12,1400.0,600.0,3127.15,170,Callao,0,3
518,0,0,2,51,8496,3.0,12,1686.55,121543.40,4353.97,204,Huancavelica,0,2
519,0,0,2,47,6456,79.0,12,16750.0,68804.29,14033.29,196,Lima,0,0
520,0,0,1,35,6609,34.0,12,1300.0,9082.47,2830.17,177,Lima,1,2
521,0,2,2,27,5345,3.0,12,1322.93,121543.40,3135.28,193,Cajamarca,0,3
522,0,0,2,37,5056,63.0,12,23600.0,35908.36,0.5,216,Lima,1,3
523,0,0,1,37,7826,59.0,12,2600.0,8800.04,0.5,194,Lima,1,2
524,0,0,1,36,5544,78.0,12,13500.0,5953.39,1118.52,214,Ica,0,3
525,0,0,1,27,4214,16.0,12,1071.72,3700.0,0.5,188,Lima,0,2
526,0,0,2,30,4904,47.0,12,2700.0,3968.54,1145.45,238,Lima,0,3
527,0,0,1,48,8739,67.0,12,1643.62,121543.40,1925.52,185,Lima,0,2
528,0,0,2,32,4629,36.0,12,2200.0,13113.6,19948.21,233,Lambayeque,0,3
529,0,0,1,28,3991,29.0,12,2000.0,19726.0,4311.29,202,Lima,1,3
530,0,1,1,31,4629,10.0,12,937.67,2200.0,3384.88,175,Lima,0,2
531,0,7,1,46,6548,113.0,12,30000.0,16000.0,57094.38,205,Lima,0,3
532,0,18,1,56,5301,3.0,12,2800.0,3955.72,0.5,212,Lima,1,3
533,0,0,2,33,4174,41.0,12,7500.0,28521.65,0.5,224,Callao,0,3
534,0,2,1,31,4119,18.0,12,1131.14,121543.40,1644.75,175,Ancash,3,2
535,0,17,2,64,6456,3.0,10,1090.63,2965.45,0.5,229,Piura,0,2
536,0,0,1,47,4904,3.0,12,3646.99,121543.40,0.5,182,Lima,0,3
537,0,0,1,37,8708,3.0,12,1200.0,3208.16,0.5,215,Lima,2,2
538,0,0,2,29,7400,32.0,12,4568.0,2767.54,175.04,233,Lima,2,3
539,0,0,1,32,4233,34.0,12,3800.0,10049.23,7855.84,200,Ancash,0,3
540,0,0,2,29,3840,3.0,12,2920.0,4040.0,26045.76,211,La Libertad,0,2
541,0,2,1,38,7217,3.0,12,1520.8,1250.0,2877.87,179,Ancash,2,2
542,0,1,1,39,4751,3.0,12,8000.0,121543.40,0.5,200,Cajamarca,0,3
543,0,2,2,54,4325,112.0,0,18000.0,121543.4,22889.24,204,Lima,1,3
544,0,0,1,28,6456,1.0,8,2100.0,994.67,0.5,195,Arequipa,0,3
545,0,0,2,39,4874,3.0,12,1500.0,121543.40,0.5,196,Tacna,0,2
546,0,0,2,31,4052,51.0,12,7189.0,45488.0,7437.5,238,Lima,1,3
547,0,0,0,40,8070,35.0,0,25389.0,7726.98,1476.0,172,Lima,0,3
548,0,2,1,35,3868,16.0,12,2214.48,5400.0,3711.45,182,Junin,0,2
549,0,4,1,26,3321,58.0,5,2000.0,63511.7,0.5,162,La Libertad,0,3
550,0,0,2,26,3656,21.0,12,3500.0,5620.0,15338.77,232,La Libertad,0,3
551,0,0,1,40,4021,120.0,12,4000.0,25050.0,0.5,202,Lima,0,3
552,0,0,1,26,4144,18.0,12,2100.0,2900.0,934.8,189,Lima,0,3
553,0,25,1,36,3857,23.0,9,1166.72,3295.0,0.5,177,Arequipa,0,2
554,0,0,2,35,7217,46.0,12,9000.0,20280.88,3489.45,216,Lima,2,3
555,0,0,1,47,6456,20.0,12,2100.0,685.9,0.5,169,Lima,1,2
556,0,85,1,47,12879,26.0,2,3750.0,121543.40,14982.3,224,Lima,0,3
557,0,0,1,32,4721,40.0,12,2100.0,8230.99,672.64,200,Lima,0,3
558,0,0,1,26,4205,3.0,12,3000.0,121543.40,0.5,194,Lima,0,3
559,0,4,2,42,10961,83.0,12,6031.26,9379.45,16362.9,204,Lima,2,3
560,0,0,1,22,3687,20.0,12,2100.0,1700.0,0.73,195,Ancash,0,3
561,0,0,2,53,15587,5.0,0,6763.0,121543.40,0.5,213,Lima,0,3
562,0,6,1,33,6578,3.0,12,2000.0,1062.93,0.5,188,Lima,0,3
563,0,0,1,29,3718,14.0,12,851.38,500.0,1157.18,173,Lima,0,2
564,0,0,2,45,6821,79.0,12,8300.0,10613.65,0.5,223,Lima,0,3
565,0,0,1,29,4813,9.0,12,2708.44,1435.75,1081.46,201,Lima,0,3
566,0,0,1,33,5421,3.0,12,800.0,2230.0,3894.59,187,Lima,1,2
567,0,0,1,39,8953,21.0,0,9055.0,121335.08,1857.24,202,Lima,0,3
568,0,0,2,33,6274,89.0,12,5500.0,16717.84,0.5,219,Lima,1,3
569,0,0,1,35,3878,3.0,12,772.37,4951.25,1064.52,196,Lima,1,2
570,0,0,2,47,5725,3.0,12,5000.0,1183.26,0.5,236,Lima,2,3
571,0,0,1,33,6882,41.0,12,2100.0,902.08,892.93,233,Lima,0,3
572,0,0,1,46,10018,3.0,12,2300.0,121543.40,16939.44,197,Junin,0,2
573,0,5,2,41,5513,100.0,12,11755.0,36740.0,1677.43,201,La Libertad,0,3
574,0,0,1,30,4105,25.0,12,1999.34,3250.0,9177.64,180,Junin,0,2
575,0,0,1,50,6456,27.0,12,6600.0,2153.12,0.5,216,Callao,0,2
576,0,0,1,26,4205,3.0,12,4000.0,28446.46,57094.38,213,Lima,1,3
577,0,0,1,43,4721,66.0,12,2500.0,8483.32,2765.2,217,La Libertad,1,3
578,0,10,1,38,7035,3.0,12,3800.0,338.39,409.41,194,Cajamarca,1,2
579,0,0,2,59,6000,51.0,12,2400.0,763.94,1050.53,207,Junin,0,2
580,0,0,1,33,4995,9.0,8,5000.0,4150.0,3052.74,195,Ancash,0,3
581,0,1,2,58,12665,87.0,11,3400.0,12506.58,8077.0,238,La Libertad,0,3
582,0,0,0,34,4539,24.0,12,1858.37,2600.0,1289.19,200,Callao,0,3
583,0,0,1,49,7857,30.0,0,5946.0,21110.66,0.5,207,Lima,0,3
584,0,0,1,48,7704,39.0,12,1673.0,121543.40,8389.61,185,Lima,0,2
585,0,0,2,42,5513,47.0,12,2400.0,7727.78,1061.2,216,Lima,0,2
586,0,0,1,41,6274,38.0,12,4000.0,4466.02,3495.14,197,Lima,0,2
587,0,0,2,37,4995,3.0,12,2000.0,121543.40,0.5,209,Puno,0,3
588,0,7,1,27,4904,3.0,6,2500.0,121543.40,3899.78,169,La Libertad,0,3
589,0,15,1,23,3637,3.0,12,1473.77,4040.0,3450.82,180,Lima,1,2
590,0,0,2,61,6090,59.0,6,2100.0,14360.0,0.5,218,Callao,0,3
591,0,0,1,30,3868,41.0,12,2300.0,17640.3,13665.95,211,Lima,0,2
592,0,1,2,30,3976,18.0,12,1036.9,4085.95,1188.86,213,Ancash,0,2
593,0,2,2,42,6640,92.0,12,12021.0,12929.51,3942.57,217,Lima,2,3
594,0,27,2,56,6243,110.0,0,3392.0,41466.98,56989.35,238,Cuzco,1,3
595,0,2,1,31,4598,3.0,12,1000.0,1895.76,1861.76,168,Lima,0,2
596,0,0,2,35,4935,74.0,12,4815.0,29517.65,2938.41,235,Callao,0,3
597,0,2,2,65,3595,48.0,12,5000.0,2000.0,28704.66,238,Lima,0,3
598,0,3,1,49,14218,3.0,12,2400.0,121543.40,0.5,183,Callao,0,2
599,0,2,1,37,5144,83.0,12,4346.45,7000.0,4582.34,202,Loreto,0,3
600,0,0,2,45,8313,86.0,0,19800.0,38186.13,0.5,204,Lima,1,3
601,0,0,1,29,3836,56.0,12,1793.44,121543.40,16571.26,192,Arequipa,0,2
602,0,0,2,49,13061,100.0,0,2760.0,42826.51,696.77,209,La Libertad,1,3
603,0,0,1,29,5482,28.0,12,2500.0,8614.3,179.68,212,Lima,1,3
604,0,0,1,27,5574,29.0,12,700.0,15886.57,127.33,204,Lima,0,3
605,0,0,2,50,10534,103.0,12,4201.52,49672.2,9283.59,216,Lima,1,2
606,0,0,1,36,5360,3.0,12,7600.0,8394.65,0.5,202,Lima,1,3
607,0,0,1,24,3899,3.0,12,2500.0,121543.40,0.5,181,Lima,0,3
608,0,0,1,43,11388,3.0,12,1200.0,383.17,2248.7,183,Callao,0,3
609,0,20,1,49,4205,64.0,0,9000.0,33225.0,5226.08,205,Lambayeque,0,3
610,0,0,2,33,5421,60.0,12,4700.0,18281.69,2759.98,223,Lima,0,3
611,0,1,1,28,6206,3.0,12,1062.02,5855.88,546.19,175,Callao,0,2
612,0,2,2,53,6762,3.0,12,976.0,6540.0,2194.91,199,Lima,0,2
613,0,0,2,51,11875,39.0,11,6200.0,38141.18,28.37,224,Arequipa,0,3
614,0,0,2,52,7186,39.0,12,19250.0,97508.76,25550.58,224,Lima,0,3
615,0,0,1,34,5725,3.0,12,2800.0,4004.44,0.5,197,Lima,0,3
616,0,0,1,30,4935,23.0,12,8000.0,18725.0,9196.92,219,Lima,1,3
617,0,0,1,32,5939,3.0,12,4500.0,121543.40,4544.46,200,Cajamarca,0,3
618,0,55,1,35,8892,65.0,9,11700.0,1800.22,3903.81,203,Lima,2,3
619,0,0,2,40,7765,27.0,12,2100.0,3644.11,1230.37,213,Piura,0,2
620,0,22,1,26,6090,14.0,12,3575.67,1500.0,2649.65,169,Lima,0,2
621,0,0,1,50,7217,23.0,12,2950.0,121543.40,5991.45,197,La Libertad,0,2
622,0,1,2,36,9531,88.0,12,30000.0,1407.43,1389.76,233,Ancash,0,3
623,0,0,1,31,5513,84.0,12,3600.0,12247.52,0.5,200,Lima,0,3
624,0,8,1,26,6031,19.0,12,1000.0,600.0,0.5,169,Lima,0,2
625,0,0,1,57,6456,90.0,12,30000.0,59260.1,23714.45,225,Lima,0,1
626,0,0,2,50,5270,76.0,0,4500.0,2645.63,0.5,199,Lima,1,3
627,0,25,1,39,4746,11.0,12,695.45,900.0,0.5,194,Callao,2,2
628,0,0,1,24,4874,43.0,12,864.82,4898.0,0.5,159,Lima,2,3
629,0,0,2,43,7917,106.0,12,13660.0,121543.4,8338.46,224,Lima,1,3
630,0,0,1,24,3960,14.0,12,2100.0,3480.0,1061.71,190,Lima,0,3
631,0,0,1,48,6731,87.0,12,3800.0,16699.83,0.54,200,Lima,0,3
